WellNumbersId|StateWellId|WellReportTrackingNumber|USGSSiteNumber|TCEQSourceId|GCDWellNumber|OwnerWellNumber|PreviousWellNumber|OtherWellNumber|PluggingReportTrackingNumber|CreatedDate|LastUpdateDate
6582|74135|||G1950001E||8||||2016-06-24|2016-07-29
6583|74141|||G1950001M||||||2016-06-24|2016-07-29
6584|74336|||G1950001E||K-30||||2016-06-24|2016-07-29
6585|74353|||G1950001G||10||||2016-06-24|2016-07-29
6587|76324|||G0710002AP||304 - S of Vinton||||2016-06-24|2016-07-29
6588|76834|||G0710002AW||SP2||||2016-06-24|2016-07-29
6589|77002|||G0710002DE||47 - Montana / Fire||||2016-06-24|2016-07-29
6590|77041|||G0710002EP||509||||2016-06-24|2016-07-29
6591|77208|||G0710002AC||422 - Stiles / Dodge|||159516|2016-06-24|2017-09-13
6592|77525|||G0710005L||1-35||||2016-06-24|2016-07-29
6593|77527|||G0710005R||4B-36||||2016-06-24|2016-07-29
6594|77528|||G0710005O||9A-36||||2016-06-24|2016-07-29
6595|79083|||G1860026D||4||||2016-06-24|2016-07-29
6596|22766|||G0910034C||3||||2016-06-24|2016-07-29
6597|22771|||G0740031G||6||||2016-06-24|2016-07-29
6598|22822|||G0490018B||2 - LLOYD||||2016-06-24|2016-07-29
6599|22824|||G0910022E||5 - Plant 4||||2016-06-24|2016-07-29
6600|22846|||G0910022B||2 - Plant 1||||2016-06-24|2016-07-29
6601|22873|||G0910032F||6 - FM 697||||2016-06-24|2016-07-29
6602|22949|||G0740021A||Well 1||||2016-06-24|2016-07-29
6603|22991|||G0610005E||BURKS ST||||2016-06-24|2016-07-29
6604|23030|||G0910064E||5 - E/VAN ALSTYNE||||2016-06-24|2016-07-29
6605|23032|||G0910009F||6 - VAN ALSTYNE||||2016-06-24|2016-07-29
6606|23056|||G0740019B||2||||2016-06-24|2016-07-29
6607|23066|||G0610036E||5||||2016-06-24|2016-07-29
6608|23131|||G0430070C||COUNTRY RIDGE WS WELL 3||||2016-06-24|2016-07-29
6609|23149|||G0430002B||2||||2016-06-24|2016-07-29
6610|23150|||G0430002C||3||||2016-06-24|2016-07-29
6611|23167|||G1160002A||1||||2016-06-24|2017-06-14
6612|23197|||G0610035F||WALKER||||2016-06-24|2016-07-29
6613|23209|||G0610041A||1||||2016-06-24|2016-07-29
6614|24836|||G0610080E||#5 or SOUTHWOOD||||2016-06-24|2017-08-01
6615|45510|||G0720002Y||STACY||||2016-06-24|2016-07-29
6616|45511|||G0720002X||US67 WF - A4YOUNG (CR 490)||||2016-06-24|2016-07-29
6617|47190|||G2200022A||RENA TRINITY||||2016-06-24|2016-07-29
6618|47692|||G2200017F||P3||||2016-06-24|2016-07-29
6619|47693|||G2200017C||T1||||2016-06-24|2016-07-29
6620|48169|||G1110004C||4||||2016-06-24|2016-07-29
6621|48194|||G1110018B||2||||2016-06-24|2016-07-29
6622|48234|||G1110001L||E2 - P||||2016-06-24|2016-07-29
6623|48302|||G1110112B||2||||2016-06-24|2016-07-29
6624|49770|||G0570085C||3||||2016-06-24|2016-07-29
6625|49781|||G0570097A||1 - 3130 PARKER VI||||2016-06-24|2016-07-29
6627|50058|||G0700037B|662|2||||2016-06-24|2018-02-27
6628|50098|||G0700020A||well 1||||2016-06-24|2016-07-29
6629|50258|||G0700028A||Trinity 1||||2016-06-24|2016-07-29
6630|50447|||G0700006B||CITY OF MILFORD 3||||2016-06-24|2016-07-29
6631|50457|||G1750004B||2||||2016-06-24|2016-07-29
6632|54299|||G2010001I||||||2016-06-24|2016-07-29
6633|54952|||G2100017A||Well 1||||2016-06-24|2016-07-29
6634|58076|||G1090002A||well 1||||2016-06-24|2016-07-29
6635|59617|||G1090001D||MADISON NORTHERLY 1||||2016-06-24|2016-07-29
6636|59758|||G1550009A||2 - Plant 2||||2016-06-24|2016-07-29
6637|59759|||G1550009B||3||||2016-06-24|2016-07-29
6638|59940|||G1550027B||WHISKEY HOLLOW||||2016-06-24|2016-07-29
6639|59951|||G1550033A||||||2016-06-24|2016-07-29
6640|60060|||G1550101B||6||||2016-06-24|2016-07-29
6641|60090|||G1550048E||5 - SANTA FE||||2016-06-24|2016-07-29
6642|60091|||G1550048F||6 - BUSINESS ACRE||||2016-06-24|2016-07-29
6643|60100|||G1550118A||1||||2016-06-24|2016-07-29
6645|60200|||G1550004A||2 (FORMERLY 3)||||2016-06-24|2016-07-29
6646|60233|||G1550048A||1 - HWY 84||||2016-06-24|2016-07-29
6647|60301|||G1550035C||3||||2016-06-24|2016-07-29
6648|60341|||G0500041A||1||||2016-06-24|2016-07-29
6649|62171|||G0500015D||4 - US 84||||2016-06-24|2016-07-29
6650|64878|||G2160001F||||||2016-06-24|2016-07-29
6651|65391|||G2260018K||50 - LAKE||||2016-06-24|2016-07-29
6652|65514|||||4C||||2016-06-24|2018-09-13
6653|65582|||G2260008I||9 0||||2016-06-24|2016-07-29
6654|65583|||G2260008J||||||2016-06-24|2016-07-29
6655|73412|||G2480002E||||||2016-06-24|2016-07-29
6656|73413|||G2480002F||||||2016-06-24|2016-07-29
6657|74349|||G1950001F||||||2016-06-24|2016-07-29
6658|74608|||G1860029C||3||||2016-06-24|2016-07-29
6659|74807|||G1950006E||LINDSAY 1||||2016-06-24|2016-07-29
6660|74809|||G1950006F||LINDSAY 2||||2016-06-24|2016-07-29
6661|74839|||G0550017A||Sara Ann No 1||||2016-06-24|2016-07-29
6662|76330|||G0710002AF||118 - E Canutillo||||2016-06-24|2016-07-29
6663|76837|||G0710002AZ||67 - Cotton / 5th|||61815|2016-06-24|2017-09-13
6664|76838|||G0710002AX||well 010||||2016-06-24|2016-07-29
6665|76981|||G0710002EV||515||||2016-06-24|2016-07-29
6666|77012|||G0710002DU||097||||2016-06-24|2016-07-29
6667|77013|||G0710002DV||098||||2016-06-24|2016-07-29
6668|77022|||G0710002EE||507||||2016-06-24|2016-07-29
6669|77046|||G0710002EU||514||||2016-06-24|2016-07-29
6670|77481|||G0710005D||2-32||||2016-06-24|2016-07-29
6671|77531|||G0710005N||P3 4-37||||2016-06-24|2016-07-29
6672|79095|||G1860026G||WELL 7.2||||2016-06-24|2016-07-29
6673|79252|||G1860001D||6||||2016-06-24|2016-07-29
6674|79254|||G1860001C||5||||2016-06-24|2016-07-29
6675|87066|||G1330001H||Harper Road Test||||2016-06-24|2016-07-29
6676|87141|||G1330001G||||||2016-06-24|2016-07-29
6677|92111|||G0110013F||ER1||||2016-06-24|2016-07-29
6678|92907|||G0110013I||Hwy 21 well||||2016-06-24|2016-07-29
6679|93357|||G0110013U||S-6||||2016-06-24|2016-07-29
6680|93367|||G0110001J||Test Hole No. 3||||2016-06-24|2016-07-29
6681|93368|||G0110001K||3||||2016-06-24|2016-07-29
6682|93374|||G0110001L||F||||2016-06-24|2016-07-29
6683|93383|||G0110013T||M-2||||2016-06-24|2016-07-29
6684|93459|||G0110003C||||||2016-06-24|2016-07-29
6686|93493|||G0110013R||NEW L2 / FM 2104||||2016-06-24|2016-07-29
6687|96498|||G0750017B||well 2||||2016-06-24|2016-07-29
6688|110988|||G0750014A||CITY OF ELLINGER||||2016-06-24|2016-07-29
6689|111206|||G0750004H||well 3||||2016-06-24|2016-07-29
6691|113512|||G0280005A||Dale Co-op water well 1||||2016-06-24|2016-07-29
6693|113623|||G0110013A||ROSANKY (ZONE 1)||||2016-06-24|2016-07-29
6694|113898|||G0280020A||South #1||||2016-06-24|2020-08-17
6695|113899|||G0280020B||South #2||||2016-06-24|2020-08-17
6696|114007|||G0280001A||WELL 3-A||||2016-06-24|2016-07-29
6697|114008|||G0280001B||4 A||||2016-06-24|2016-07-29
6698|114342|||G0940015G||Kingsbury Well||||2016-06-24|2016-07-29
6700|114406|||G0280002E||well 7||||2016-06-24|2016-07-29
6701|114558|||G0890006D||FM 794||||2016-06-24|2016-07-29
6702|114581|||G0890003D||||||2016-06-24|2016-07-29
6703|116222|||G1300043A||||||2016-06-24|2016-07-29
6704|117607|||G0150117A||No 1 Schasse||||2016-06-24|2016-07-29
6705|120367|||G0150249BC||Waterwood WP2||||2016-06-24|2016-07-29
6706|21929|||G0740003A||WELL 1||||2016-06-24|2016-07-29
6707|21972|||G0740004A||||||2016-06-24|2016-07-29
6708|21977|||G0740023A||||||2016-06-24|2016-07-29
6709|21978|||G0600012A||1||||2016-06-24|2016-07-29
6710|22003|||G1940001B||||||2016-06-24|2016-07-29
6711|22004|||G1940001C||5 - US 271||||2016-06-24|2016-07-29
6712|22005|||G1940001D||6 - US 271||||2016-06-24|2016-07-29
6713|22380|||G1120012B||Well 2 / Plant 2||||2016-06-24|2016-07-29
6714|22547|||G0910040J||10 - Briley Rd||||2016-06-24|2016-07-29
6715|22549|||G0910040M||13 - Hwy 377||||2016-06-24|2016-07-29
6716|22555|||G0910040A||1 - Richard St||||2016-06-24|2016-07-29
6717|22556|||G0910040B||2 - Stone Circle||||2016-06-24|2016-07-29
6718|22613|||G0910004B||2||||2016-06-24|2016-07-29
6719|22616|||G0910004D||4||||2016-06-24|2016-07-29
6720|22708|||G0910003D||4||||2016-06-24|2016-07-29
6721|23917|||G0490002D||5 - 1000 E EDDY ST||||2016-06-24|2016-07-29
6722|23958|||G0490013B||2||||2016-06-24|2016-07-29
6723|23959|||G0490013C||3||||2016-06-24|2016-07-29
6724|23977|||G0490018E||5 - SNUGGS||||2016-06-24|2016-07-29
6725|24237|||G0490020A||1||||2016-06-24|2016-07-29
6726|24278|||G2490004A||1-A||||2016-06-24|2016-07-29
6727|24510|||G0610217B||2||||2016-06-24|2016-07-29
6728|24577|||G0610052C||3||||2016-06-24|2016-07-29
6729|24719|||G2490013A||1 - MOUNTIAN RD||||2016-06-24|2016-07-29
6730|35749|||G0830023V||||||2016-06-24|2016-07-29
6731|46422|||G1840016A||1-T||||2016-06-24|2016-07-29
6732|46445|||G1840012B||2 - ADJ TO 1||||2016-06-24|2016-07-29
6733|46453|||G1840098B||FOX HOLLOW ADD||||2016-06-24|2016-07-29
6734|48626|||G0700042D||Well 4||||2016-06-24|2016-07-29
6735|49203|||G1090001C||Leslie Well||||2016-06-24|2016-07-29
6736|55648|||G0030004F||10||||2016-06-24|2016-07-29
6737|55690|||G0030080L||CW34T, P12||||2016-06-24|2016-07-29
6738|55703|||G0030004B||||||2016-06-24|2016-07-29
6739|55705|||G0030004D||City of Lufkin 7||||2016-06-24|2016-07-29
6740|55722|||G0030026A||M & M Water Supply 1||||2016-06-24|2016-07-29
6741|55940|||G0030002A||7||||2016-06-24|2016-07-29
6744|64101|||G1540004A||1||||2016-06-24|2016-07-29
6745|64329|||G2260001A||White Estate #1||||2016-06-24|2017-08-09
6746|64330|||G2260001H||Angelo_8,||||2016-06-24|2016-07-29
6747|64335|||G2260001B||Angelo_2||||2016-06-24|2016-07-29
6748|66670|||G1180002C||Tankersley 3||||2016-06-24|2016-07-29
6749|72409|||G2380003C||||||2016-06-24|2016-07-29
6750|72501|||G0520001N||||||2016-06-24|2016-07-29
6751|72541|||G0520001AG||||||2016-06-24|2016-07-29
6752|75551|||G1150001C||1 - north||||2016-06-24|2016-07-29
6753|76204|||G0710002AI||203 - W Bosque / Vinton||||2016-06-24|2016-07-29
6754|90634|||G2460022B||2||||2016-06-24|2016-07-29
6755|91084|||G2460004D||||||2016-06-24|2016-07-29
6756|91086|||G2460004A||||||2016-06-24|2016-07-29
6757|91087|||G2460004B||3||||2016-06-24|2016-07-29
6758|91354|||G2460003E||1||||2016-06-24|2016-07-29
6759|97187|||G2280002C||Well 3||||2016-06-24|2016-07-29
