WaterLevelRemarkId|WaterLevelId|RemarkId|CreatedDate|LastUpdateDate
123080|459002|1||
123081|459003|1||
123082|459004|1||
123083|459006|1||
123084|459012|1||
123085|459017|1||
123086|459018|2||
123087|459019|1||
123088|459020|4||
123089|459022|1||
123090|459023|1||
123091|459024|1||
123092|459026|1||
123093|459027|1||
123094|459035|1||
123095|459037|1||
123096|459039|1||
123097|459041|19||
123098|459047|1||
123099|459049|1||
123100|459053|1||
123101|459059|1||
123102|459060|1||
123103|459064|1||
123104|459072|1||
123105|531115|10||
123106|531119|10||
123107|531140|10||
123108|531146|10||
123109|531151|10||
123110|531152|10||
123111|460281|2||
123112|461284|1||
123113|461286|23||
123114|461287|1||
123115|459074|1||
123116|460093|1||
123117|460191|24||
123118|566251|17||
123119|567782|2||
123120|459030|1||
123121|459031|1||
123122|459044|1||
123123|459051|1||
123124|459054|1||
123125|459055|1||
123126|459061|1||
123127|459067|1||
123128|459070|1||
123129|459181|20||
123130|460091|1||
123131|460094|1||
123132|406128|1||
123133|406192|1||
123134|406194|1||
123135|406990|2||
123136|528020|1||
123137|528046|1||
123138|531137|10||
123139|531143|10||
123140|531210|10||
123141|569562|18||
123142|462531|1||
123143|462535|1||
123144|462539|1||
123145|462675|1||
123146|569213|27||
123147|569214|32||
123148|569215|27||
123149|569216|27||
123150|569219|27||
123151|569220|17||
123152|533046|1||
123153|533054|1||
123154|569208|27||
123155|569210|27||
123156|569211|27||
123157|569212|27||
123158|569217|27||
123159|569301|17||
123160|462532|1||
123161|462536|1||
123162|462540|1||
123163|462541|1||
123164|462542|1||
123165|462681|1||
123166|462684|1||
123167|462687|1||
123168|464938|10||
123169|465441|19||
123170|465512|22||
123171|465517|4||
123172|465439|4||
123173|465453|10||
123174|465519|4||
123175|533432|20||
123176|533433|31||
123177|462533|1||
123178|462538|1||
123179|462674|1||
123180|462676|1||
123181|462677|1||
123182|462678|1||
123183|462680|1||
123184|465438|2||
123185|465516|10||
123186|465775|25||
123187|465776|12||
123188|465792|10||
123189|465823|12||
123190|465901|28||
123191|458947|1||
123192|458951|19||
123193|458972|1||
123194|458975|1||
123195|458979|19||
123196|458982|1||
123197|458989|20||
123198|458999|1||
123199|459001|1||
123200|459016|1||
123201|459028|1||
123202|459029|1||
123203|459036|1||
123204|459038|1||
123205|459042|19||
123206|459048|1||
123207|459056|1||
123208|459057|1||
123209|459062|1||
123210|459065|1||
123211|459066|1||
123212|459069|1||
123213|459071|1||
123215|533047|1||
123216|533048|1||
123217|533051|1||
123218|460089|1||
123219|460090|1||
123220|460092|1||
123221|460288|22||
123222|466076|3||
123223|666872|30||
123224|666873|19||
123225|666874|20||
123226|533044|1||
123227|533586|4||
123228|535903|17||
123229|466121|19||
123230|466124|3||
123231|462534|1||
123232|462537|1||
123233|462543|1||
123234|462679|1||
123235|462682|1||
123236|462683|1||
123237|462685|1||
123238|462686|1||
123239|569218|27||
123240|570346|2||
123241|570906|4||
123242|570911|19||
123243|570912|19||
123244|570919|24||
123245|468217|30||
123246|670325|33||
123247|670800|2||
123248|671556|1||
123249|466245|36||
123250|466247|19||
123251|293590|2||
123252|293592|2||
123253|295046|21||
123254|295053|28||
123255|295056|32||
123256|295057|26||
123257|296043|2||
123258|296057|11||
123259|296059|26||
123260|296061|21||
123261|309870|22||
123262|310396|30||
123263|310402|32||
123264|323855|4||
123265|323876|4||
123266|323884|30||
123267|323893|30||
123268|313824|1||
123269|313834|1||
123270|314011|19||
123271|293600|2||
123272|293601|18||
123273|323707|25||
123274|323714|10||
123275|323872|4||
123276|323881|2||
123277|313820|1||
123278|313822|1||
123279|313828|1||
123280|313832|1||
123281|295054|32||
123282|295442|2||
123283|295759|36||
123284|312034|32||
123285|320086|27||
123286|320088|27||
123287|320089|27||
123288|320094|19||
123289|320101|27||
123290|320105|27||
123291|320321|18||
123292|320581|4||
123293|320583|30||
123294|320597|30||
123295|295757|22||
123296|296053|2||
123297|297148|30||
123298|297461|18||
123299|297470|32||
123300|298244|18||
123301|298301|20||
123302|296047|19||
123303|297152|30||
123304|297462|4||
123305|297467|4||
123306|323704|25||
123307|323711|22||
123308|323874|4||
123309|323875|19||
123310|323882|12||
123311|313825|1||
123312|313827|1||
123313|313829|1||
123314|313830|1||
123315|313837|1||
123316|297144|30||
123317|297153|30||
123318|297468|12||
123319|298785|20||
123320|298945|25||
123321|339021|13||
123322|339027|13||
123323|314093|12||
123324|314098|2||
123325|314103|4||
123326|314104|4||
123327|314115|32||
123328|320859|19||
123329|320881|30||
123330|320886|4||
123331|320890|2||
123332|320896|4||
123333|320897|4||
123334|320906|4||
123335|320910|19||
123336|321365|19||
123337|290864|17||
123338|298942|2||
123339|299044|30||
123340|314106|32||
123341|315270|2||
123342|313821|1||
123343|313823|1||
123344|313826|1||
123345|313831|1||
123346|313833|1||
123347|313835|1||
123348|313836|1||
123349|313838|1||
123350|292455|2||
123351|292686|19||
123352|292687|30||
123353|293350|19||
123354|293458|18||
123355|314120|32||
123356|315053|4||
123357|315259|20||
123358|315930|1||
123359|315934|1||
123360|315937|1||
123361|293581|18||
123362|321366|19||
123363|321367|19||
123364|323100|19||
123365|323107|17||
123366|315287|4||
123367|315291|19||
123368|315927|1||
123369|315929|1||
123370|315932|1||
123371|316298|2||
123372|316304|2||
123373|316306|2||
123374|315931|1||
123375|315933|1||
123376|315935|1||
123377|316281|12||
123378|316286|19||
123379|316294|2||
123380|316302|2||
123381|316308|2||
123382|316312|2||
123383|316321|2||
123384|338164|37||
123385|338165|30||
123386|339022|13||
123387|339026|13||
123388|339990|22||
123389|339992|2||
123390|295036|26||
123391|295758|22||
123392|295762|22||
123393|323716|18||
123394|323722|30||
123395|316273|37||
123396|316292|2||
123397|316296|2||
123398|316300|2||
123399|338161|36||
123400|338163|21||
123401|339004|22||
123402|339989|19||
123403|340668|19||
123404|341572|19||
123405|323854|30||
123406|323859|20||
123407|323871|30||
123408|323890|19||
123409|324842|19||
123410|325170|17||
123411|325198|4||
123412|325214|10||
123413|325216|4||
123414|314012|19||
123415|317282|1||
123416|317284|1||
123417|317294|1||
123418|317298|1||
123419|317302|1||
123420|317303|1||
123421|317304|1||
123422|317313|1||
123423|317317|1||
123424|317326|1||
123425|317327|1||
123426|341663|30||
123427|341676|2||
123428|341732|22||
123429|341893|2||
123430|341903|30||
123431|341905|22||
123432|341920|2||
123433|342826|27||
123434|342998|10||
123435|340624|36||
123436|340630|19||
123437|340655|19||
123438|340848|4||
123439|341431|36||
123440|341561|36||
123441|341725|18||
123442|341889|2||
123443|341910|22||
123444|342120|22||
123445|317275|1||
123446|317277|1||
123447|317279|1||
123448|317287|1||
123449|317291|1||
123450|317300|1||
123451|317305|1||
123452|317311|1||
123453|317316|1||
123454|317318|1||
123455|317320|1||
123456|317322|1||
123457|317324|1||
123458|317325|1||
123459|317329|1||
123460|317330|1||
123461|317333|1||
123462|317335|1||
123463|317336|1||
123464|317337|1||
123465|341894|30||
123466|341914|2||
123467|343477|4||
123468|343669|17||
123469|297006|33||
123470|297145|30||
123471|297147|30||
123472|297150|30||
123473|297569|30||
123474|298150|18||
123475|298193|32||
123476|343930|1||
123477|343948|32||
123478|344013|25||
123479|318149|1||
123480|318150|1||
123481|318151|1||
123482|318155|1||
123483|318158|1||
123484|343459|1||
123485|343943|30||
123486|344029|2||
123487|317276|1||
123488|317278|1||
123489|317283|1||
123490|317285|1||
123491|317288|1||
123492|317289|1||
123493|317292|1||
123494|317295|1||
123495|317296|1||
123496|317297|1||
123497|317299|1||
123498|317301|1||
123499|317306|1||
123500|317307|1||
123501|317308|1||
123502|317309|1||
123503|317312|1||
123504|317315|1||
123505|317319|1||
123506|317321|1||
123507|317331|1||
123508|317332|1||
123509|345167|22||
123510|345393|30||
123511|345658|30||
123512|345661|30||
123513|346236|13||
123514|346241|25||
123515|338162|30||
123516|339014|22||
123517|339024|13||
123518|339025|13||
123519|339028|13||
123520|339112|18||
123521|315251|30||
123522|315928|1||
123523|315936|1||
123524|316284|2||
123525|316291|2||
123526|316297|2||
123527|316305|2||
123528|316307|2||
123529|316309|2||
123530|316324|2||
123531|339988|22||
123532|340658|19||
123533|341560|2||
123534|341573|30||
123535|341674|36||
123536|341898|25||
123537|341899|12||
123538|164815|32||
123539|164819|32||
123540|164821|32||
123541|165160|4||
123542|165175|12||
123543|165195|15||
123544|165293|12||
123545|165924|36||
123546|166339|4||
123547|166468|30||
123548|166685|19||
123549|166710|4||
123550|166789|19||
123551|166800|10||
123552|166801|2||
123553|166890|22||
123554|167085|20||
123555|167254|12||
123556|166692|21||
123557|166709|10||
123558|166793|4||
123559|166816|2||
123560|166892|4||
123561|166911|30||
123562|167246|36||
123563|225430|36||
123564|225434|28||
123565|140868|3||
123566|140869|1||
123567|140882|1||
123568|140884|1||
123569|140891|1||
123570|203455|1||
123571|203461|1||
123572|203464|1||
123573|203465|1||
123574|204149|1||
123575|204170|1||
123576|204171|30||
123577|204178|1||
123578|141224|1||
123579|141225|18||
123580|141226|1||
123581|141232|1||
123582|141233|1||
123583|141234|1||
123584|141235|1||
123585|141241|1||
123586|141245|1||
123587|141246|1||
123588|141247|1||
123589|141249|1||
123590|141254|1||
123591|141255|1||
123592|167313|12||
123593|171232|28||
123594|205930|3||
123595|171642|10||
123596|167650|32||
123597|168032|24||
123598|204121|1||
123599|204140|1||
123600|204143|1||
123601|204168|1||
123602|207778|1||
123603|207782|1||
123604|207795|1||
123605|207796|1||
123606|208417|1||
123607|208422|1||
123608|208423|1||
123609|208429|1||
123610|208431|1||
123611|209552|36||
123612|209889|1||
123613|209917|1||
123614|210397|30||
123615|210428|1||
123616|210886|1||
123617|210890|1||
123618|168031|24||
123619|207783|1||
123620|207788|1||
123621|207790|1||
123622|207793|1||
123623|207798|1||
123624|207799|1||
123625|208430|1||
123626|210541|1||
123627|210889|1||
123628|210891|1||
123629|141256|1||
123630|141257|1||
123631|141260|1||
123632|141264|1||
123633|141275|1||
123634|163654|32||
123635|163848|20||
123636|212609|2||
123637|212613|30||
123638|212618|13||
123639|142037|1||
123640|142041|1||
123641|142042|1||
123642|142043|1||
123643|142045|1||
123644|142048|1||
123645|142060|1||
123646|142069|1||
123647|142070|1||
123648|225926|36||
123649|227059|30||
123650|227325|18||
123651|225418|22||
123652|225912|19||
123653|226004|20||
123654|211789|30||
123655|170731|20||
123656|171095|4||
123657|171231|17||
123658|171480|12||
123659|207797|1||
123660|208416|1||
123661|208418|1||
123662|208420|1||
123663|208421|1||
123664|208424|20||
123665|208428|1||
123666|208691|3||
123667|227836|19||
123668|227839|32||
123669|228020|36||
123670|212621|32||
123671|212629|1||
123672|212630|1||
123673|213002|36||
123674|213004|32||
123675|213789|24||
123676|213790|24||
123677|808237|19||
123678|808250|19||
123679|808265|3||
123680|808540|20||
123681|808549|20||
123682|809587|1||
123683|809589|1||
123684|809590|1||
123685|809597|1||
123686|809600|1||
123687|809606|1||
123688|809608|1||
123689|809609|1||
123690|809612|1||
123691|809615|1||
123692|809621|1||
123693|809650|1||
123694|809653|1||
123695|809658|1||
123696|809663|1||
123697|809668|1||
123698|809669|1||
123699|807487|1||
123700|807488|1||
123701|807825|1||
123702|808208|19||
123703|808228|19||
123704|808230|3||
123705|808246|19||
123706|808248|19||
123707|808256|19||
123708|808257|19||
123709|808556|1||
123710|809581|1||
123711|809584|1||
123712|809592|1||
123713|809596|1||
123714|809607|1||
123715|809610|1||
123716|809613|1||
123717|809620|1||
123718|809622|1||
123719|809625|1||
123720|809626|1||
123721|809646|1||
123722|809648|1||
123723|809651|1||
123724|810410|30||
123725|810427|19||
123726|810413|30||
123727|810418|12||
123728|810429|19||
123729|810441|1||
123730|810685|19||
123731|810692|12||
123732|812149|4||
123733|727334|12||
123734|808219|22||
123735|808238|19||
123736|808251|19||
123737|808258|19||
123738|808542|1||
123739|592971|4||
123740|593011|4||
123741|593110|2||
123742|593116|2||
123743|593122|2||
123744|809588|1||
123745|809593|1||
123746|809594|1||
123747|809595|1||
123748|809598|1||
123749|809605|1||
123750|809614|1||
123751|809617|1||
123752|809618|1||
123753|809619|1||
123754|809627|1||
123755|809628|24||
123756|809643|1||
123757|809645|1||
123758|809647|1||
123759|809649|1||
123760|809652|1||
123761|809654|1||
123762|809656|1||
123763|809659|1||
123764|809660|1||
123765|809664|1||
123766|809665|1||
123767|809892|22||
123768|812147|4||
123769|814102|25||
123770|814111|3||
123771|815170|10||
123772|815174|10||
123773|815178|19||
123774|815181|15||
123775|815182|30||
123776|815193|30||
123777|815201|19||
123778|815203|37||
123779|815162|30||
123780|815172|30||
123781|815191|29||
123782|815192|30||
123783|815194|19||
123784|815198|30||
123785|814103|25||
123786|814106|25||
123787|814109|19||
123788|814113|25||
123789|815168|30||
123790|815171|30||
123791|815188|30||
123792|816615|1||
123793|816850|1||
123794|817372|19||
123795|810431|22||
123796|810433|30||
123797|816616|1||
123798|816848|1||
123799|817369|1||
123800|814105|30||
123801|814112|19||
123802|866389|32||
123803|866400|32||
123804|866404|1||
123805|866858|20||
123806|815164|30||
123807|815169|32||
123808|815175|30||
123809|817366|20||
123810|817368|19||
123811|817371|1||
123812|725452|20||
123813|819978|22||
123814|819990|30||
123815|819998|1||
123816|820969|1||
123817|820980|20||
123818|819185|32||
123819|819190|23||
123820|819198|1||
123821|819983|20||
123822|820971|1||
123823|822472|30||
123824|819546|20||
123825|819973|22||
123826|819974|22||
123827|819987|19||
123828|819995|1||
123829|820963|1||
123830|820966|1||
123831|820967|1||
123832|820968|1||
123833|820970|1||
123834|820972|1||
123835|820975|19||
123836|815177|20||
123837|816614|1||
123838|816849|1||
123839|817370|1||
123840|817373|10||
123841|823513|27||
123842|823515|27||
123843|823573|22||
123844|823575|10||
123845|592970|4||
123846|592989|2||
123847|593012|2||
123848|593108|2||
123849|593109|2||
123850|593121|2||
123851|819548|1||
123852|819982|4||
123853|819989|12||
123854|819993|10||
123855|822484|36||
123856|821867|20||
123857|821869|20||
123858|821872|20||
123859|820965|1||
123860|820973|1||
123861|820977|19||
123862|822106|30||
123863|822108|19||
123864|822463|37||
123865|823512|27||
123866|823517|27||
123867|823568|32||
123868|823595|36||
123869|825507|20||
123870|825508|20||
123871|826356|29||
123872|826361|20||
123873|826390|12||
123874|827222|19||
123875|827246|19||
123876|827259|2||
123877|823514|27||
123878|341992|13||
123879|318156|1||
123880|324829|19||
123881|324836|20||
123882|324837|19||
123883|325190|1||
123884|325194|31||
123885|325202|12||
123886|326361|1||
123887|326362|1||
123888|326363|1||
123889|326365|1||
123890|326369|1||
123891|326371|1||
123892|326921|19||
123893|347675|19||
123894|347677|2||
123895|345158|20||
123896|345163|20||
123897|345168|32||
123898|345170|20||
123899|345655|30||
123900|345980|12||
123901|346235|25||
123902|346242|25||
123903|347687|36||
123904|348436|30||
123905|324353|17||
123906|324823|19||
123907|324828|19||
123908|324835|20||
123909|324839|20||
123910|345148|20||
123911|345164|12||
123912|345166|2||
123913|345169|2||
123914|345662|30||
123915|346238|10||
123916|346239|25||
123917|347191|36||
123918|347673|2||
123919|347681|22||
123920|318152|1||
123921|318153|1||
123922|318157|1||
123923|347701|25||
123924|348438|28||
123925|348440|28||
123926|348444|19||
123927|348446|28||
123928|348617|35||
123929|326902|2||
123930|326948|2||
123931|348622|10||
123932|348939|30||
123933|348940|22||
123934|348950|25||
123935|349027|1||
123936|348439|28||
123937|348609|4||
123938|348626|10||
123939|348630|4||
123940|348829|32||
123941|348830|32||
123942|348941|30||
123943|348949|30||
123944|176561|20||
123945|176576|30||
123946|176581|26||
123947|176808|30||
123948|349522|22||
123949|357871|1||
123950|176811|30||
123951|177453|36||
123952|349518|36||
123953|350300|2||
123954|350608|1||
123955|350629|3||
123956|351187|22||
123957|351188|20||
123958|357872|1||
123959|358966|1||
123960|358969|1||
123961|317280|1||
123962|317281|1||
123963|317286|1||
123964|317290|1||
123965|317293|1||
123966|317310|1||
123967|317314|1||
123968|317323|1||
123969|317328|1||
123970|317334|1||
123971|344004|27||
123972|344015|2||
123973|350291|12||
123974|350612|3||
123975|351206|30||
123976|176558|2||
123977|176583|8||
123978|176807|30||
123979|180033|36||
123980|353013|2||
123981|353194|2||
123982|354629|1||
123983|354634|1||
123984|354642|1||
123985|354645|1||
123986|178235|12||
123987|178237|29||
123988|178238|29||
123989|178239|2||
123990|375342|19||
123991|382224|25||
123992|382245|25||
123993|382246|2||
123994|382479|30||
123995|382492|30||
123996|382498|30||
123997|382500|30||
123998|382506|30||
123999|488788|10||
124000|488792|20||
124001|489356|10||
124002|489365|10||
124003|489390|19||
124004|489393|25||
124005|489611|4||
124006|491793|7||
124007|491807|7||
124008|491817|7||
124009|491822|7||
124010|491826|7||
124011|491954|2||
124012|491955|2||
124013|493600|30||
124014|493601|21||
124015|494782|30||
124016|494783|30||
124017|494792|30||
124018|489361|21||
124019|491798|7||
124020|491839|7||
124021|491876|2||
124022|491908|28||
124023|493609|21||
124024|384911|1||
124025|384913|1||
124026|384920|1||
124027|385109|22||
124028|385112|10||
124029|385114|22||
124030|385127|30||
124031|385128|1||
124032|385428|1||
124033|385429|1||
124034|385433|2||
124035|385434|1||
124036|385435|1||
124037|385436|1||
124038|385439|1||
124039|374202|36||
124040|374207|1||
124041|374476|12||
124042|426580|19||
124043|428496|18||
124044|494375|19||
124045|494789|30||
124046|494790|30||
124047|384916|1||
124048|384917|1||
124049|384919|1||
124050|384924|1||
124051|385111|20||
124052|385426|1||
124053|385441|1||
124054|385442|1||
124055|421759|19||
124056|421776|2||
124057|421791|2||
124058|422264|28||
124059|426587|19||
124060|426776|2||
124061|426777|18||
124062|385610|1||
124063|495182|22||
124064|384420|1||
124065|384468|20||
124066|384470|1||
124067|384482|20||
124068|384498|30||
124069|384501|1||
124070|384519|1||
124071|384594|1||
124072|384912|1||
124073|384918|1||
124074|385066|19||
124075|385113|10||
124076|385115|1||
124077|420839|2||
124078|420849|2||
124079|420886|2||
124080|421778|2||
124081|421804|2||
124082|422265|28||
124083|422268|2||
124084|385611|1||
124085|385614|1||
124086|385615|1||
124087|385616|1||
124088|385623|1||
124089|385624|1||
124090|385632|1||
124091|386502|30||
124092|386506|32||
124093|386533|30||
124094|497528|20||
124095|497533|10||
124096|497666|10||
124097|497836|17||
124098|497524|25||
124099|497525|30||
124100|497530|2||
124101|497538|30||
124102|497540|2||
124103|497542|36||
124104|497547|30||
124105|497549|4||
124106|497564|25||
124107|385440|1||
124108|385625|1||
124109|385626|1||
124110|385630|1||
124111|386484|32||
124112|386532|30||
124113|384380|2||
124114|384421|1||
124115|384476|20||
124116|384478|1||
124117|384480|1||
124118|384494|2||
124119|384496|30||
124120|384499|30||
124121|384508|32||
124122|384511|1||
124123|384518|1||
124124|384523|4||
124125|384596|20||
124126|384910|1||
124127|384914|1||
124128|384915|1||
124129|384921|1||
124130|384922|1||
124131|384923|1||
124132|495088|20||
124133|497531|25||
124134|497532|25||
124135|497539|4||
124136|497548|4||
124137|497559|30||
124138|385617|1||
124139|385619|1||
124140|385620|1||
124141|385621|1||
124142|385627|1||
124143|385629|1||
124144|385631|1||
124145|386467|30||
124146|386481|1||
124147|386492|19||
124148|388000|19||
124149|388017|19||
124150|488800|35||
124151|489360|22||
124152|489362|10||
124153|420829|2||
124154|420838|19||
124155|420848|2||
124156|420885|2||
124157|420969|19||
124158|421760|19||
124159|421801|2||
124160|421802|2||
124161|491814|7||
124162|491831|7||
124163|493607|21||
124164|388006|19||
124165|388020|4||
124166|388022|15||
124167|388039|19||
124168|388560|1||
124169|388563|1||
124170|388582|1||
124171|388583|1||
124172|388584|1||
124173|388586|1||
124174|388591|1||
124175|388890|1||
124176|389542|1||
124177|389549|1||
124178|389554|1||
124179|389619|1||
124180|389620|1||
124181|389628|1||
124182|389631|1||
124183|389645|1||
124184|388008|19||
124185|388009|4||
124186|388038|19||
124187|388553|1||
124188|388581|1||
124189|388585|1||
124190|388589|1||
124191|388895|22||
124192|388018|4||
124193|388028|19||
124194|388531|20||
124195|388534|20||
124196|388587|1||
124197|388590|1||
124198|388592|1||
124199|388892|18||
124200|501173|20||
124201|501174|30||
124202|501186|20||
124203|501200|27||
124204|494776|30||
124205|494778|30||
124206|494781|30||
124207|494784|31||
124208|494786|30||
124209|494787|30||
124210|494972|10||
124211|495166|22||
124212|385123|3||
124213|385126|10||
124214|385130|30||
124215|385427|1||
124216|385430|1||
124217|385431|1||
124218|385432|2||
124219|385437|1||
124220|385438|1||
124221|385609|1||
124222|385612|1||
124223|385613|1||
124224|385618|1||
124225|385622|1||
124226|385628|1||
124227|385633|1||
124228|430926|29||
124229|431003|19||
124230|431372|24||
124231|431417|24||
124232|431514|24||
124233|432386|2||
124234|432390|2||
124235|434117|36||
124236|390939|1||
124237|390940|1||
124238|390944|1||
124239|390947|1||
124240|390953|30||
124241|390956|1||
124242|390959|1||
124243|390960|1||
124244|390963|1||
124245|390965|1||
124246|390968|1||
124247|390973|1||
124248|390975|1||
124249|389544|1||
124250|389547|1||
124251|389630|23||
124252|389633|1||
124253|389634|1||
124254|430831|2||
124255|430834|24||
124256|430933|36||
124257|430966|3||
124258|430984|2||
124259|431066|19||
124260|431441|24||
124261|431465|24||
124262|431489|24||
124263|431512|24||
124264|432388|2||
124265|432389|2||
124266|432392|2||
124267|432399|2||
124268|391421|1||
124269|391428|1||
124270|391431|1||
124271|391442|1||
124272|391489|1||
124273|391853|1||
124274|391856|1||
124275|391857|1||
124276|501170|25||
124277|501175|25||
124278|501198|27||
124279|504703|2||
124280|389546|1||
124281|389548|1||
124282|389553|1||
124283|389626|1||
124284|389635|1||
124285|426762|19||
124286|428467|18||
124287|430827|2||
124288|430829|2||
124289|430997|2||
124290|431256|24||
124291|431303|24||
124292|431326|24||
124293|431418|24||
124294|431466|24||
124295|434240|35||
124296|390943|1||
124297|390949|1||
124298|390951|1||
124299|390957|1||
124300|390962|1||
124301|390964|1||
124302|390969|1||
124303|390971|1||
124304|391406|1||
124305|391408|1||
124306|391409|1||
124307|391410|1||
124308|391417|1||
124309|391418|1||
124310|391420|1||
124311|391425|1||
124312|390961|1||
124313|390970|1||
124314|391412|1||
124315|391413|1||
124316|391415|1||
124317|391416|1||
124318|391419|1||
124319|391423|1||
124320|391436|1||
124321|391437|1||
124322|391441|1||
124323|391443|1||
124324|391445|1||
124325|391491|1||
124326|391858|1||
124327|391859|1||
124328|391863|1||
124329|391864|1||
124330|391866|1||
124331|391867|1||
124332|501178|25||
124333|501182|20||
124334|501199|19||
124335|391426|1||
124336|391427|1||
124337|391429|1||
124338|391430|1||
124339|391438|1||
124340|391440|1||
124341|391485|1||
124342|391486|1||
124343|391487|1||
124344|391488|1||
124345|391490|1||
124346|391492|1||
124347|391670|19||
124348|391860|1||
124349|184623|1||
124350|184630|1||
124351|184640|1||
124352|184641|30||
124353|184670|1||
124354|184673|1||
124355|184688|19||
124356|184690|36||
124357|184711|31||
124358|184714|31||
124359|184850|1||
124360|185377|1||
124361|504719|2||
124362|182885|19||
124363|182887|30||
124364|183411|1||
124365|183453|1||
124366|183485|1||
124367|184434|24||
124368|184624|1||
124369|184627|1||
124370|184642|1||
124371|184665|1||
124372|184666|1||
124373|184686|1||
124374|184691|1||
124375|184715|16||
124376|184849|1||
124377|426598|18||
124378|426796|19||
124379|430807|19||
124380|430830|19||
124381|430969|2||
124382|430982|2||
124383|431327|24||
124384|431350|24||
124385|431373|24||
124386|431396|24||
124387|386151|23||
124388|185699|36||
124389|186123|30||
124390|186128|18||
124391|186132|1||
124392|186410|10||
124393|186447|30||
124394|392149|1||
124395|392151|1||
124396|392152|1||
124397|497526|25||
124398|497527|10||
124399|497535|25||
124400|497537|25||
124401|497551|30||
124402|497563|25||
124403|497668|2||
124404|497673|36||
124405|501171|20||
124406|388005|19||
124407|186117|29||
124408|186129|30||
124409|186451|30||
124410|186454|22||
124411|392145|1||
124412|392150|1||
124413|392474|1||
124414|392479|1||
124415|392483|1||
124416|392980|1||
124417|392982|1||
124418|392984|1||
124419|392985|1||
124420|435366|2||
124421|436907|36||
124422|437732|36||
124423|388536|20||
124424|388537|20||
124425|388559|1||
124426|388561|1||
124427|388575|1||
124428|388588|1||
124429|388893|1||
124430|389543|1||
124431|389545|1||
124432|389550|1||
124433|389551|1||
124434|389625|1||
124435|389632|1||
124436|389636|1||
124437|389641|1||
124438|390610|23||
124439|432387|2||
124440|435237|19||
124441|435240|19||
124442|435252|2||
124443|436906|29||
124444|390941|1||
124445|390952|1||
124446|390954|1||
124447|390958|1||
124448|390966|28||
124449|390967|1||
124450|390972|1||
124451|390974|1||
124452|390976|1||
124453|390977|1||
124454|390978|1||
124455|184417|2||
124456|184420|1||
124457|184622|1||
124458|184628|36||
124459|184646|1||
124460|184709|31||
124461|184846|1||
124462|184847|1||
124463|184848|1||
124464|184851|1||
124465|184852|1||
124466|392473|1||
124467|392476|1||
124468|392977|1||
124469|392979|1||
124470|435262|2||
124471|435367|2||
124472|435383|2||
124473|435434|2||
124474|393170|19||
124475|393260|1||
124476|393261|1||
124477|393263|1||
124478|393266|1||
124479|392986|1||
124480|392987|1||
124481|392988|1||
124482|435241|18||
124483|393265|1||
124484|393620|1||
124485|393629|19||
124486|393638|1||
124487|394564|1||
124488|437755|36||
124489|511689|23||
124490|511718|4||
124491|513587|3||
124492|514025|2||
124493|514887|1||
124494|514892|1||
124495|514905|1||
124496|393262|1||
124497|393264|1||
124498|393591|1||
124499|393634|1||
124500|394558|1||
124501|394559|20||
124502|394571|20||
124503|394585|19||
124504|394587|3||
124505|394599|16||
124506|394741|20||
124507|394743|20||
124508|442811|30||
124509|394565|20||
124510|394574|30||
124511|394580|4||
124512|394592|16||
124513|394601|16||
124514|394608|15||
124515|394751|22||
124516|509287|12||
124517|511679|2||
124518|180016|1||
124519|180023|1||
124520|180034|1||
124521|180059|32||
124522|180060|1||
124523|354630|1||
124524|354632|1||
124525|354633|1||
124526|354637|32||
124527|354644|1||
124528|328868|10||
124529|328892|10||
124530|330258|2||
124531|351122|36||
124532|351186|10||
124533|351197|30||
124534|351205|12||
124535|351207|31||
124536|351243|2||
124537|354631|1||
124538|324830|20||
124539|324834|20||
124540|325201|19||
124541|328088|17||
124542|328584|1||
124543|328866|25||
124544|328893|25||
124545|354672|36||
124546|354673|4||
124547|318154|1||
124548|345656|29||
124549|346243|3||
124550|347195|1||
124551|347201|1||
124552|347205|4||
124553|347674|2||
124554|347682|2||
124555|347690|25||
124556|347692|2||
124557|347694|2||
124558|347695|2||
124559|347696|2||
124560|348614|22||
124561|348623|10||
124562|328623|30||
124563|328864|25||
124564|328877|10||
124565|328878|10||
124566|328899|10||
124567|358967|1||
124568|358970|1||
124569|361450|2||
124570|361466|2||
124571|361507|10||
124572|329234|4||
124573|330254|30||
124574|330257|4||
124575|330259|4||
124576|330261|4||
124577|326364|1||
124578|326366|1||
124579|326367|1||
124580|326368|1||
124581|326370|1||
124582|326949|4||
124583|330932|10||
124584|330943|30||
124585|361455|10||
124586|361465|3||
124587|361564|2||
124588|362697|10||
124589|331235|26||
124590|331459|10||
124591|331464|10||
124592|331469|32||
124593|330616|27||
124594|330618|20||
124595|330619|32||
124596|330933|25||
124597|330937|10||
124598|330945|30||
124599|330947|30||
124600|330950|21||
124601|331238|2||
124602|331247|2||
124603|331462|32||
124604|375825|37||
124605|181759|1||
124606|181770|1||
124607|181802|21||
124608|181804|22||
124609|181808|1||
124610|181809|22||
124611|377595|30||
124612|377598|31||
124613|377599|29||
124614|377602|10||
124615|377605|10||
124616|378191|37||
124617|330244|2||
124618|330262|30||
124619|330934|22||
124620|330939|25||
124621|330942|21||
124622|330944|30||
124623|330946|21||
124624|330951|30||
124625|331234|26||
124626|331246|2||
124627|331460|32||
124628|331463|32||
124629|331466|32||
124630|331477|25||
